node_id,timestamp,datetime_readable,raw_adc,nilai_mm_s,kelembapan_pct,rssi,status
NODE_01,1784119938,2026-07-15 19:52:18,482690,0.055,41.58,-69,AMAN
NODE_01,1784119998,2026-07-15 19:53:18,5604514,0.635,51.4,-51,AMAN
NODE_01,1784120058,2026-07-15 19:54:18,2086633,0.236,53.98,-45,AMAN
NODE_01,1784120118,2026-07-15 19:55:18,5003010,0.567,53.39,-54,AMAN
NODE_01,1784120178,2026-07-15 19:56:18,158093,0.018,41.53,-71,AMAN
NODE_01,1784120238,2026-07-15 19:57:18,2507046,0.284,49.64,-74,AMAN
NODE_01,1784120298,2026-07-15 19:58:18,3895762,0.441,44.42,-75,AMAN
NODE_01,1784120358,2026-07-15 19:59:18,3866152,0.438,51.04,-69,AMAN
NODE_01,1784120418,2026-07-15 20:00:18,4118086,0.467,40.56,-53,AMAN
NODE_01,1784120478,2026-07-15 20:01:18,4433345,0.502,48.03,-53,AMAN
NODE_01,1784120538,2026-07-15 20:02:18,5710593,0.647,44.6,-55,AMAN
NODE_01,1784120598,2026-07-15 20:03:18,5917695,0.67,51.85,-78,AMAN
NODE_01,1784120658,2026-07-15 20:04:18,5806518,0.658,45.17,-77,AMAN
NODE_01,1784120718,2026-07-15 20:05:18,3172002,0.359,43.67,-73,AMAN
NODE_01,1784120778,2026-07-15 20:06:18,1533896,0.174,46.8,-75,AMAN
NODE_01,1784120838,2026-07-15 20:07:18,525676,0.06,53.73,-50,AMAN
NODE_01,1784120898,2026-07-15 20:08:18,4481699,0.508,47.04,-72,AMAN
NODE_01,1784120958,2026-07-15 20:09:18,4792272,0.543,50.7,-82,AMAN
NODE_01,1784121018,2026-07-15 20:10:18,2293608,0.26,46.9,-73,AMAN
NODE_01,1784121078,2026-07-15 20:11:18,3156800,0.358,44.23,-67,AMAN
NODE_01,1784121138,2026-07-15 20:12:18,2205915,0.25,52.07,-60,AMAN
NODE_01,1784121198,2026-07-15 20:13:18,3298065,0.374,50.89,-48,AMAN
NODE_01,1784121258,2026-07-15 20:14:18,906494,0.103,49.47,-82,AMAN
NODE_01,1784121318,2026-07-15 20:15:18,5023085,0.569,47.28,-76,AMAN
NODE_01,1784121378,2026-07-15 20:16:18,1034918,0.117,47.6,-80,AMAN
NODE_01,1784121438,2026-07-15 20:17:18,2649601,0.3,41.77,-65,AMAN
NODE_01,1784121498,2026-07-15 20:18:18,3976215,0.45,53.82,-83,AMAN
NODE_01,1784121558,2026-07-15 20:19:18,4722324,0.535,45.43,-79,AMAN
NODE_01,1784121618,2026-07-15 20:20:18,3179871,0.36,48.34,-67,AMAN
NODE_01,1784121678,2026-07-15 20:21:18,2106161,0.239,50.87,-78,AMAN
NODE_01,1784121738,2026-07-15 20:22:18,3163108,0.358,43.57,-76,AMAN
NODE_01,1784121798,2026-07-15 20:23:18,89048,0.01,44.17,-85,AMAN
NODE_01,1784121858,2026-07-15 20:24:18,0,0.0,53.31,-54,AMAN
NODE_01,1784121918,2026-07-15 20:25:18,460065,0.052,53.39,-55,AMAN
NODE_01,1784121978,2026-07-15 20:26:18,2837408,0.321,45.95,-69,AMAN
NODE_01,1784122038,2026-07-15 20:27:18,1137348,0.129,47.98,-61,AMAN
NODE_01,1784122098,2026-07-15 20:28:18,4126277,0.467,52.01,-62,AMAN
NODE_01,1784122158,2026-07-15 20:29:18,3308970,0.375,49.3,-48,AMAN
NODE_01,1784122218,2026-07-15 20:30:18,2912131,0.33,46.28,-46,AMAN
NODE_01,1784122278,2026-07-15 20:31:18,2866356,0.325,41.49,-49,AMAN
NODE_01,1784122338,2026-07-15 20:32:18,4859994,0.551,44.96,-82,AMAN
NODE_01,1784122398,2026-07-15 20:33:18,2394687,0.271,48.03,-48,AMAN
NODE_01,1784122458,2026-07-15 20:34:18,4047689,0.459,47.68,-64,AMAN
NODE_01,1784122518,2026-07-15 20:35:18,4012399,0.455,52.24,-81,AMAN
NODE_01,1784122578,2026-07-15 20:36:18,3450176,0.391,51.67,-56,AMAN
NODE_01,1784122638,2026-07-15 20:37:18,3692953,0.418,53.32,-76,AMAN
NODE_01,1784122698,2026-07-15 20:38:18,1507552,0.171,48.73,-84,AMAN
NODE_01,1784122758,2026-07-15 20:39:18,2504383,0.284,45.59,-52,AMAN
NODE_01,1784122818,2026-07-15 20:40:18,1331248,0.151,46.38,-48,AMAN
NODE_01,1784122878,2026-07-15 20:41:18,324726,0.037,46.58,-52,AMAN
NODE_01,1784122938,2026-07-15 20:42:18,4122830,0.467,50.75,-85,AMAN
NODE_01,1784122998,2026-07-15 20:43:18,871719,0.099,45.2,-60,AMAN
NODE_01,1784123058,2026-07-15 20:44:18,2023671,0.229,49.72,-72,AMAN
NODE_01,1784123118,2026-07-15 20:45:18,3767234,0.427,45.72,-72,AMAN
NODE_01,1784123178,2026-07-15 20:46:18,4198936,0.476,53.88,-49,AMAN
NODE_01,1784123238,2026-07-15 20:47:18,2882181,0.327,50.95,-68,AMAN
NODE_01,1784123298,2026-07-15 20:48:18,2450886,0.278,40.32,-76,AMAN
NODE_01,1784123358,2026-07-15 20:49:18,3500855,0.397,47.11,-65,AMAN
NODE_01,1784123418,2026-07-15 20:50:18,3161137,0.358,50.85,-85,AMAN
NODE_01,1784123478,2026-07-15 20:51:18,2506442,0.284,52.27,-51,AMAN
NODE_01,1784123538,2026-07-15 20:52:18,4552171,0.516,50.17,-46,AMAN
NODE_01,1784123598,2026-07-15 20:53:18,2301029,0.261,49.12,-62,AMAN
NODE_01,1784123658,2026-07-15 20:54:18,2976760,0.337,55.05,-62,AMAN
NODE_01,1784123718,2026-07-15 20:55:18,3177870,0.36,48.19,-51,AMAN
NODE_01,1784123778,2026-07-15 20:56:18,2434777,0.276,51.45,-53,AMAN
NODE_01,1784123838,2026-07-15 20:57:18,0,0.0,52.69,-83,AMAN
NODE_01,1784123898,2026-07-15 20:58:18,641070,0.073,50.21,-65,AMAN
NODE_01,1784123958,2026-07-15 20:59:18,3957080,0.448,53.34,-70,AMAN
NODE_01,1784124018,2026-07-15 21:00:18,1654602,0.187,41.84,-56,AMAN
NODE_01,1784124078,2026-07-15 21:01:18,2165573,0.245,41.41,-52,AMAN
NODE_01,1784124138,2026-07-15 21:02:18,3701195,0.419,51.95,-58,AMAN
NODE_01,1784124198,2026-07-15 21:03:18,3676236,0.417,47.08,-53,AMAN
NODE_01,1784124258,2026-07-15 21:04:18,3198561,0.362,40.45,-72,AMAN
NODE_01,1784124318,2026-07-15 21:05:18,2102101,0.238,51.13,-58,AMAN
NODE_01,1784124378,2026-07-15 21:06:18,1242217,0.141,44.26,-77,AMAN
NODE_01,1784124438,2026-07-15 21:07:18,2183870,0.247,51.94,-82,AMAN
NODE_01,1784124498,2026-07-15 21:08:18,2493135,0.282,54.65,-65,AMAN
NODE_01,1784124558,2026-07-15 21:09:18,0,0.0,40.59,-85,AMAN
NODE_01,1784124618,2026-07-15 21:10:18,2838200,0.322,47.13,-49,AMAN
NODE_01,1784124678,2026-07-15 21:11:18,2707733,0.307,50.65,-56,AMAN
NODE_01,1784124738,2026-07-15 21:12:18,4153807,0.471,44.95,-76,AMAN
NODE_01,1784124798,2026-07-15 21:13:18,4325825,0.49,51.1,-81,AMAN
NODE_01,1784124858,2026-07-15 21:14:18,3109993,0.352,43.14,-50,AMAN
NODE_01,1784124918,2026-07-15 21:15:18,4439055,0.503,51.45,-45,AMAN
NODE_01,1784124978,2026-07-15 21:16:18,3970191,0.45,40.87,-60,AMAN
NODE_01,1784125038,2026-07-15 21:17:18,3813116,0.432,44.2,-65,AMAN
NODE_01,1784125098,2026-07-15 21:18:18,4283156,0.485,49.83,-82,AMAN
NODE_01,1784125158,2026-07-15 21:19:18,1015514,0.115,51.55,-45,AMAN
NODE_01,1784125218,2026-07-15 21:20:18,2627454,0.298,39.78,-50,AMAN
NODE_01,1784125278,2026-07-15 21:21:18,3320811,0.376,40.32,-56,AMAN
NODE_01,1784125338,2026-07-15 21:22:18,3133422,0.355,44.15,-65,AMAN
NODE_01,1784125398,2026-07-15 21:23:18,2773972,0.314,51.47,-76,AMAN
NODE_01,1784125458,2026-07-15 21:24:18,4102648,0.465,48.95,-76,AMAN
NODE_01,1784125518,2026-07-15 21:25:18,2906793,0.329,45.92,-68,AMAN
NODE_01,1784125578,2026-07-15 21:26:18,3335315,0.378,51.65,-49,AMAN
NODE_01,1784125638,2026-07-15 21:27:18,1548385,0.175,47.1,-47,AMAN
NODE_01,1784125698,2026-07-15 21:28:18,2157828,0.244,42.55,-62,AMAN
NODE_01,1784125758,2026-07-15 21:29:18,2371361,0.269,41.45,-81,AMAN
NODE_01,1784125818,2026-07-15 21:30:18,3160431,0.358,40.75,-58,AMAN
NODE_01,1784125878,2026-07-15 21:31:18,3930415,0.445,42.58,-79,AMAN
NODE_01,1784125938,2026-07-15 21:32:18,880852,0.1,49.55,-69,AMAN
NODE_01,1784125998,2026-07-15 21:33:18,2431181,0.275,42.92,-61,AMAN
NODE_01,1784126058,2026-07-15 21:34:18,3227939,0.366,42.85,-76,AMAN
NODE_01,1784126118,2026-07-15 21:35:18,1538518,0.174,54.08,-66,AMAN
NODE_01,1784126178,2026-07-15 21:36:18,917608,0.104,46.9,-48,AMAN
NODE_01,1784126238,2026-07-15 21:37:18,2191287,0.248,49.27,-79,AMAN
NODE_01,1784126298,2026-07-15 21:38:18,998905,0.113,43.73,-60,AMAN
NODE_01,1784126358,2026-07-15 21:39:18,1833179,0.208,49.47,-64,AMAN
NODE_01,1784126418,2026-07-15 21:40:18,3150955,0.357,46.45,-71,AMAN
NODE_01,1784126478,2026-07-15 21:41:18,2379178,0.27,54.21,-61,AMAN
NODE_01,1784126538,2026-07-15 21:42:18,5163040,0.585,42.79,-57,AMAN
NODE_01,1784126598,2026-07-15 21:43:18,2749498,0.312,43.46,-57,AMAN
NODE_01,1784126658,2026-07-15 21:44:18,0,0.0,44.07,-75,AMAN
NODE_01,1784126718,2026-07-15 21:45:18,3611209,0.409,47.1,-69,AMAN
NODE_01,1784126778,2026-07-15 21:46:18,2242817,0.254,47.47,-73,AMAN
NODE_01,1784126838,2026-07-15 21:47:18,988463,0.112,51.21,-63,AMAN
NODE_01,1784126898,2026-07-15 21:48:18,0,0.0,40.72,-51,AMAN
NODE_01,1784126958,2026-07-15 21:49:18,4509747,0.511,45.12,-47,AMAN
NODE_01,1784127018,2026-07-15 21:50:18,2433006,0.276,45.32,-50,AMAN
NODE_01,1784127078,2026-07-15 21:51:18,901364,0.102,47.81,-50,AMAN
NODE_01,1784127138,2026-07-15 21:52:18,385534,0.044,45.64,-82,AMAN
NODE_01,1784127198,2026-07-15 21:53:18,1434475,0.163,44.81,-80,AMAN
NODE_01,1784127258,2026-07-15 21:54:18,2747605,0.311,41.59,-50,AMAN
NODE_01,1784127318,2026-07-15 21:55:18,2022570,0.229,53.69,-49,AMAN
NODE_01,1784127378,2026-07-15 21:56:18,0,0.0,51.76,-73,AMAN
NODE_01,1784127438,2026-07-15 21:57:18,2849354,0.323,51.11,-68,AMAN
NODE_01,1784127498,2026-07-15 21:58:18,1144330,0.13,46.05,-53,AMAN
NODE_01,1784127558,2026-07-15 21:59:18,862802,0.098,51.75,-66,AMAN
NODE_01,1784127618,2026-07-15 22:00:18,1649916,0.187,50.12,-79,AMAN
NODE_01,1784127678,2026-07-15 22:01:18,1539662,0.174,51.13,-74,AMAN
NODE_01,1784127738,2026-07-15 22:02:18,4263651,0.483,46.52,-67,AMAN
NODE_01,1784127798,2026-07-15 22:03:18,3228285,0.366,41.31,-65,AMAN
NODE_01,1784127858,2026-07-15 22:04:18,0,0.0,43.9,-82,AMAN
NODE_01,1784127918,2026-07-15 22:05:18,3965183,0.449,52.71,-70,AMAN
NODE_01,1784127978,2026-07-15 22:06:18,162935,0.018,43.57,-73,AMAN
NODE_01,1784128038,2026-07-15 22:07:18,0,0.0,48.3,-83,AMAN
NODE_01,1784128098,2026-07-15 22:08:18,2357980,0.267,44.22,-75,AMAN
NODE_01,1784128158,2026-07-15 22:09:18,3227157,0.366,44.57,-52,AMAN
NODE_01,1784128218,2026-07-15 22:10:18,2619662,0.297,48.39,-62,AMAN
NODE_01,1784128278,2026-07-15 22:11:18,1116896,0.127,46.21,-81,AMAN
NODE_01,1784128338,2026-07-15 22:12:18,3965079,0.449,50.92,-84,AMAN
NODE_01,1784128398,2026-07-15 22:13:18,3242636,0.367,47.75,-78,AMAN
NODE_01,1784128458,2026-07-15 22:14:18,884434,0.1,49.97,-77,AMAN
NODE_01,1784128518,2026-07-15 22:15:18,3894767,0.441,44.0,-78,AMAN
NODE_01,1784128578,2026-07-15 22:16:18,1812783,0.205,50.34,-62,AMAN
NODE_01,1784128638,2026-07-15 22:17:18,4005546,0.454,48.46,-58,AMAN
NODE_01,1784128698,2026-07-15 22:18:18,2012083,0.228,49.47,-58,AMAN
NODE_01,1784128758,2026-07-15 22:19:18,1573711,0.178,51.91,-76,AMAN
NODE_01,1784128818,2026-07-15 22:20:18,3609663,0.409,52.91,-58,AMAN
NODE_01,1784128878,2026-07-15 22:21:18,2298903,0.26,55.54,-82,AMAN
NODE_01,1784128938,2026-07-15 22:22:18,1202546,0.136,43.13,-64,AMAN
NODE_01,1784128998,2026-07-15 22:23:18,209124,0.024,51.33,-85,AMAN
NODE_01,1784129058,2026-07-15 22:24:18,5243318,0.594,50.79,-60,AMAN
NODE_01,1784129118,2026-07-15 22:25:18,4010450,0.454,41.96,-51,AMAN
NODE_01,1784129178,2026-07-15 22:26:18,1464227,0.166,45.79,-49,AMAN
NODE_01,1784129238,2026-07-15 22:27:18,1933990,0.219,54.6,-66,AMAN
NODE_01,1784129298,2026-07-15 22:28:18,4928209,0.558,53.71,-58,AMAN
NODE_01,1784129358,2026-07-15 22:29:18,3405465,0.386,43.03,-51,AMAN
NODE_01,1784129418,2026-07-15 22:30:18,1355059,0.154,41.46,-72,AMAN
NODE_01,1784129478,2026-07-15 22:31:18,2593955,0.294,48.47,-46,AMAN
NODE_01,1784129538,2026-07-15 22:32:18,2600351,0.295,43.12,-82,AMAN
NODE_01,1784129598,2026-07-15 22:33:18,2693079,0.305,47.08,-84,AMAN
NODE_01,1784129658,2026-07-15 22:34:18,0,0.0,46.16,-45,AMAN
NODE_01,1784129718,2026-07-15 22:35:18,877761,0.099,42.65,-53,AMAN
NODE_01,1784129778,2026-07-15 22:36:18,4415655,0.5,46.99,-80,AMAN
NODE_01,1784129838,2026-07-15 22:37:18,1655264,0.188,46.27,-62,AMAN
NODE_01,1784129898,2026-07-15 22:38:18,1042803,0.118,41.72,-65,AMAN
NODE_01,1784129958,2026-07-15 22:39:18,2692238,0.305,52.62,-47,AMAN
NODE_01,1784130018,2026-07-15 22:40:18,1134835,0.129,45.93,-60,AMAN
NODE_01,1784130078,2026-07-15 22:41:18,3911412,0.443,49.61,-46,AMAN
NODE_01,1784130138,2026-07-15 22:42:18,1007388,0.114,39.49,-48,AMAN
NODE_01,1784130198,2026-07-15 22:43:18,1305834,0.148,48.93,-81,AMAN
NODE_01,1784130258,2026-07-15 22:44:18,4118231,0.467,54.67,-64,AMAN
NODE_01,1784130318,2026-07-15 22:45:18,0,0.0,50.33,-59,AMAN
NODE_01,1784130378,2026-07-15 22:46:18,1658337,0.188,49.55,-81,AMAN
NODE_01,1784130438,2026-07-15 22:47:18,5506348,0.624,49.84,-79,AMAN
NODE_01,1784130498,2026-07-15 22:48:18,5330939,0.604,54.09,-49,AMAN
NODE_01,1784130558,2026-07-15 22:49:18,1338974,0.152,41.66,-54,AMAN
NODE_01,1784130618,2026-07-15 22:50:18,3156568,0.358,52.6,-58,AMAN
NODE_01,1784130678,2026-07-15 22:51:18,1010426,0.114,41.07,-56,AMAN
NODE_01,1784130738,2026-07-15 22:52:18,2041064,0.231,46.47,-70,AMAN
NODE_01,1784130798,2026-07-15 22:53:18,2655068,0.301,46.1,-49,AMAN
NODE_01,1784130858,2026-07-15 22:54:18,2296135,0.26,50.76,-56,AMAN
NODE_01,1784130918,2026-07-15 22:55:18,3868318,0.438,51.08,-59,AMAN
NODE_01,1784130978,2026-07-15 22:56:18,2715978,0.308,53.44,-67,AMAN
NODE_01,1784131038,2026-07-15 22:57:18,3284009,0.372,46.62,-84,AMAN
NODE_01,1784131098,2026-07-15 22:58:18,3030317,0.343,42.53,-66,AMAN
NODE_01,1784131158,2026-07-15 22:59:18,2121254,0.24,49.65,-50,AMAN
NODE_01,1784131218,2026-07-15 23:00:18,804961,0.091,48.39,-56,AMAN
NODE_01,1784131278,2026-07-15 23:01:18,3882585,0.44,44.14,-70,AMAN
NODE_01,1784131338,2026-07-15 23:02:18,1825466,0.207,43.78,-56,AMAN
NODE_01,1784131398,2026-07-15 23:03:18,2271116,0.257,43.62,-69,AMAN
NODE_01,1784131458,2026-07-15 23:04:18,3271835,0.371,46.81,-66,AMAN
NODE_01,1784131518,2026-07-15 23:05:18,958224,0.109,49.13,-46,AMAN
NODE_01,1784131578,2026-07-15 23:06:18,0,0.0,43.54,-56,AMAN
NODE_01,1784131638,2026-07-15 23:07:18,2226454,0.252,48.99,-71,AMAN
NODE_01,1784131698,2026-07-15 23:08:18,4357956,0.494,52.13,-59,AMAN
NODE_01,1784131758,2026-07-15 23:09:18,2604205,0.295,46.16,-68,AMAN
NODE_01,1784131818,2026-07-15 23:10:18,3877817,0.439,47.58,-84,AMAN
NODE_01,1784131878,2026-07-15 23:11:18,2914028,0.33,43.81,-80,AMAN
NODE_01,1784131938,2026-07-15 23:12:18,3213212,0.364,46.13,-56,AMAN
NODE_01,1784131998,2026-07-15 23:13:18,5398745,0.612,52.49,-64,AMAN
NODE_01,1784132058,2026-07-15 23:14:18,1686414,0.191,54.11,-61,AMAN
NODE_01,1784132118,2026-07-15 23:15:18,2408733,0.273,46.62,-74,AMAN
NODE_01,1784132178,2026-07-15 23:16:18,1867708,0.212,52.76,-50,AMAN
NODE_01,1784132238,2026-07-15 23:17:18,3197929,0.362,44.16,-71,AMAN
NODE_01,1784132298,2026-07-15 23:18:18,2011827,0.228,48.27,-47,AMAN
NODE_01,1784132358,2026-07-15 23:19:18,2746362,0.311,53.72,-56,AMAN
NODE_01,1784132418,2026-07-15 23:20:18,2707124,0.307,48.11,-71,AMAN
NODE_01,1784132478,2026-07-15 23:21:18,3568955,0.404,43.3,-75,AMAN
NODE_01,1784132538,2026-07-15 23:22:18,993407,0.113,53.34,-51,AMAN
NODE_01,1784132598,2026-07-15 23:23:18,2639302,0.299,44.79,-55,AMAN
NODE_01,1784132658,2026-07-15 23:24:18,4179944,0.474,41.7,-52,AMAN
NODE_01,1784132718,2026-07-15 23:25:18,462874,0.052,53.22,-63,AMAN
NODE_01,1784132778,2026-07-15 23:26:18,2432120,0.276,51.85,-84,AMAN
NODE_01,1784132838,2026-07-15 23:27:18,1981689,0.225,53.36,-77,AMAN
NODE_01,1784132898,2026-07-15 23:28:18,1025356,0.116,47.54,-53,AMAN
NODE_01,1784132958,2026-07-15 23:29:18,2618099,0.297,48.52,-60,AMAN
NODE_01,1784133018,2026-07-15 23:30:18,2839735,0.322,55.53,-62,AMAN
NODE_01,1784133078,2026-07-15 23:31:18,1758831,0.199,45.65,-53,AMAN
NODE_01,1784133138,2026-07-15 23:32:18,4717650,0.534,43.34,-51,AMAN
NODE_01,1784133198,2026-07-15 23:33:18,3734528,0.423,51.83,-45,AMAN
NODE_01,1784133258,2026-07-15 23:34:18,2110168,0.239,48.67,-78,AMAN
NODE_01,1784133318,2026-07-15 23:35:18,2004303,0.227,41.38,-68,AMAN
NODE_01,1784133378,2026-07-15 23:36:18,2472289,0.28,43.64,-53,AMAN
NODE_01,1784133438,2026-07-15 23:37:18,5585426,0.633,53.12,-75,AMAN
NODE_01,1784133498,2026-07-15 23:38:18,0,0.0,50.92,-81,AMAN
NODE_01,1784133558,2026-07-15 23:39:18,1267527,0.144,51.61,-57,AMAN
NODE_01,1784133618,2026-07-15 23:40:18,4589875,0.52,43.5,-45,AMAN
NODE_01,1784133678,2026-07-15 23:41:18,3056395,0.346,53.85,-74,AMAN
NODE_01,1784133738,2026-07-15 23:42:18,3087701,0.35,43.81,-77,AMAN
NODE_01,1784133798,2026-07-15 23:43:18,731252,0.083,40.74,-60,AMAN
NODE_01,1784133858,2026-07-15 23:44:18,5200780,0.589,52.66,-55,AMAN
NODE_01,1784133918,2026-07-15 23:45:18,2831444,0.321,42.74,-79,AMAN
NODE_01,1784133978,2026-07-15 23:46:18,3715407,0.421,41.2,-57,AMAN
NODE_01,1784134038,2026-07-15 23:47:18,4533819,0.514,51.55,-54,AMAN
NODE_01,1784134098,2026-07-15 23:48:18,1250486,0.142,51.85,-56,AMAN
NODE_01,1784134158,2026-07-15 23:49:18,936405,0.106,46.86,-55,AMAN
NODE_01,1784134218,2026-07-15 23:50:18,0,0.0,48.07,-56,AMAN
NODE_01,1784134278,2026-07-15 23:51:18,1039653,0.118,44.26,-62,AMAN
NODE_01,1784134338,2026-07-15 23:52:18,3001160,0.34,42.47,-55,AMAN
NODE_01,1784134398,2026-07-15 23:53:18,175001,0.02,44.96,-73,AMAN
NODE_01,1784134458,2026-07-15 23:54:18,0,0.0,54.91,-73,AMAN
NODE_01,1784134518,2026-07-15 23:55:18,3667332,0.415,49.48,-48,AMAN
NODE_01,1784134578,2026-07-15 23:56:18,1370016,0.155,50.43,-59,AMAN
NODE_01,1784134638,2026-07-15 23:57:18,3554577,0.403,49.53,-72,AMAN
NODE_01,1784134698,2026-07-15 23:58:18,3191944,0.362,40.13,-71,AMAN
NODE_01,1784134758,2026-07-15 23:59:18,2427814,0.275,51.13,-71,AMAN
NODE_01,1784134818,2026-07-16 00:00:18,4538825,0.514,48.67,-64,AMAN
NODE_01,1784134878,2026-07-16 00:01:18,3013328,0.341,45.44,-85,AMAN
NODE_01,1784134938,2026-07-16 00:02:18,4021182,0.456,53.2,-60,AMAN
NODE_01,1784134998,2026-07-16 00:03:18,1715924,0.194,47.22,-83,AMAN
NODE_01,1784135058,2026-07-16 00:04:18,3583697,0.406,47.63,-67,AMAN
NODE_01,1784135118,2026-07-16 00:05:18,1732136,0.196,55.23,-55,AMAN
NODE_01,1784135178,2026-07-16 00:06:18,4152830,0.471,48.83,-53,AMAN
NODE_01,1784135238,2026-07-16 00:07:18,3153226,0.357,50.99,-45,AMAN
NODE_01,1784135298,2026-07-16 00:08:18,5287883,0.599,45.12,-50,AMAN
NODE_01,1784135358,2026-07-16 00:09:18,1988250,0.225,44.98,-77,AMAN
NODE_01,1784135418,2026-07-16 00:10:18,3920994,0.444,45.35,-55,AMAN
NODE_01,1784135478,2026-07-16 00:11:18,1125571,0.128,45.19,-65,AMAN
NODE_01,1784135538,2026-07-16 00:12:18,987245,0.112,50.15,-58,AMAN
NODE_01,1784135598,2026-07-16 00:13:18,3120118,0.353,50.1,-58,AMAN
NODE_01,1784135658,2026-07-16 00:14:18,4139961,0.469,45.55,-46,AMAN
NODE_01,1784135718,2026-07-16 00:15:18,2159872,0.245,45.8,-58,AMAN
NODE_01,1784135778,2026-07-16 00:16:18,3048605,0.345,50.07,-64,AMAN
NODE_01,1784135838,2026-07-16 00:17:18,2781315,0.315,42.65,-80,AMAN
NODE_01,1784135898,2026-07-16 00:18:18,3111585,0.353,43.27,-81,AMAN
NODE_01,1784135958,2026-07-16 00:19:18,1818037,0.206,54.69,-83,AMAN
NODE_01,1784136018,2026-07-16 00:20:18,2249629,0.255,52.36,-85,AMAN
NODE_01,1784136078,2026-07-16 00:21:18,2390156,0.271,41.98,-79,AMAN
NODE_01,1784136138,2026-07-16 00:22:18,1702310,0.193,49.18,-49,AMAN
NODE_01,1784136198,2026-07-16 00:23:18,2186021,0.248,55.34,-66,AMAN
NODE_01,1784136258,2026-07-16 00:24:18,1758903,0.199,53.92,-45,AMAN
NODE_01,1784136318,2026-07-16 00:25:18,1706134,0.193,42.43,-57,AMAN
NODE_01,1784136378,2026-07-16 00:26:18,2121234,0.24,50.22,-80,AMAN
NODE_01,1784136438,2026-07-16 00:27:18,1234098,0.14,53.38,-81,AMAN
NODE_01,1784136498,2026-07-16 00:28:18,305390,0.035,48.11,-62,AMAN
NODE_01,1784136558,2026-07-16 00:29:18,3018351,0.342,50.01,-65,AMAN
NODE_01,1784136618,2026-07-16 00:30:18,2159771,0.245,50.47,-64,AMAN
NODE_01,1784136678,2026-07-16 00:31:18,1391948,0.158,48.44,-64,AMAN
NODE_01,1784136738,2026-07-16 00:32:18,2251024,0.255,45.37,-49,AMAN
NODE_01,1784136798,2026-07-16 00:33:18,5091744,0.577,50.04,-45,AMAN
NODE_01,1784136858,2026-07-16 00:34:18,4284143,0.485,46.06,-82,AMAN
NODE_01,1784136918,2026-07-16 00:35:18,284525,0.032,45.23,-71,AMAN
NODE_01,1784136978,2026-07-16 00:36:18,4195571,0.475,43.11,-60,AMAN
NODE_01,1784137038,2026-07-16 00:37:18,3184537,0.361,50.56,-52,AMAN
NODE_01,1784137098,2026-07-16 00:38:18,5060454,0.573,42.13,-67,AMAN
NODE_01,1784137158,2026-07-16 00:39:18,1445938,0.164,42.64,-50,AMAN
NODE_01,1784137218,2026-07-16 00:40:18,3910865,0.443,52.75,-76,AMAN
NODE_01,1784137278,2026-07-16 00:41:18,4687137,0.531,51.56,-75,AMAN
NODE_01,1784137338,2026-07-16 00:42:18,4030608,0.457,50.7,-71,AMAN
NODE_01,1784137398,2026-07-16 00:43:18,1510486,0.171,52.85,-80,AMAN
NODE_01,1784137458,2026-07-16 00:44:18,1662705,0.188,42.89,-53,AMAN
NODE_01,1784137518,2026-07-16 00:45:18,2029286,0.23,50.64,-50,AMAN
NODE_01,1784137578,2026-07-16 00:46:18,1303735,0.148,46.34,-81,AMAN
NODE_01,1784137638,2026-07-16 00:47:18,3936131,0.446,52.14,-54,AMAN
NODE_01,1784137698,2026-07-16 00:48:18,4147014,0.47,44.66,-82,AMAN
NODE_01,1784137758,2026-07-16 00:49:18,4050642,0.459,42.55,-76,AMAN
NODE_01,1784137818,2026-07-16 00:50:18,69706,0.008,49.67,-65,AMAN
NODE_01,1784137878,2026-07-16 00:51:18,2520697,0.286,45.15,-85,AMAN
NODE_01,1784137938,2026-07-16 00:52:18,3634319,0.412,46.0,-70,AMAN
NODE_01,1784137998,2026-07-16 00:53:18,2640621,0.299,41.47,-50,AMAN
NODE_01,1784138058,2026-07-16 00:54:18,2389237,0.271,40.52,-73,AMAN
NODE_01,1784138118,2026-07-16 00:55:18,2829519,0.321,50.71,-60,AMAN
NODE_01,1784138178,2026-07-16 00:56:18,2837721,0.322,43.61,-54,AMAN
NODE_01,1784138238,2026-07-16 00:57:18,2282223,0.259,42.44,-73,AMAN
NODE_01,1784138298,2026-07-16 00:58:18,3226291,0.366,47.11,-61,AMAN
NODE_01,1784138358,2026-07-16 00:59:18,2639275,0.299,51.86,-62,AMAN
NODE_01,1784138418,2026-07-16 01:00:18,711920,0.081,42.6,-64,AMAN
NODE_01,1784138478,2026-07-16 01:01:18,597271,0.068,46.59,-65,AMAN
NODE_01,1784138538,2026-07-16 01:02:18,3586247,0.406,41.02,-55,AMAN
NODE_01,1784138598,2026-07-16 01:03:18,2535470,0.287,55.23,-73,AMAN
NODE_01,1784138658,2026-07-16 01:04:18,3095036,0.351,52.72,-51,AMAN
NODE_01,1784138718,2026-07-16 01:05:18,2449675,0.278,46.75,-51,AMAN
NODE_01,1784138778,2026-07-16 01:06:18,2677700,0.303,39.41,-65,AMAN
NODE_01,1784138838,2026-07-16 01:07:18,1772618,0.201,41.37,-54,AMAN
NODE_01,1784138898,2026-07-16 01:08:18,4747717,0.538,52.97,-64,AMAN
NODE_01,1784138958,2026-07-16 01:09:18,3908974,0.443,40.96,-62,AMAN
